Hour,Zone1,Zone2
7495,0.0755,0.0755
7496,0.0798,0.0798
7497,0.0796,0.0796
7498,0.0763,0.0763
7499,0.0794,0.0794
7500,0.0888,0.0888
7501,0.0948,0.0948
7502,0.1006,0.1006
7503,0.1044,0.1044
7504,0.103,0.103
7505,0.1064,0.1064
7506,0.1136,0.1136
7507,0.1122,0.1122
7508,0.111,0.111
7509,0.1117,0.1117
7510,0.1056,0.1056
7511,0.1055,0.1055
7512,0.1028,0.1028
7513,0.1042,0.1042
7514,0.0959,0.0959
7515,0.0864,0.0864
7516,0.0788,0.0788
7517,0.0789,0.0789
7518,0.0818,0.0818
7519,0.085,0.085
7520,0.0883,0.0883
7521,0.0855,0.0855
7522,0.077,0.077
7523,0.0644,0.0644
7524,0.0588,0.0588
7525,0.0566,0.0566
7526,0.0544,0.0544
7527,0.0594,0.0594
7528,0.0717,0.0717
7529,0.0939,0.0939
7530,0.1202,0.1202
7531,0.1516,0.1516
7532,0.1662,0.1662
7533,0.1736,0.1736
7534,0.1788,0.1788
7535,0.1794,0.1794
7536,0.1826,0.1826
7537,0.1748,0.1748
7538,0.1796,0.1796
7539,0.1746,0.1746
7540,0.1584,0.1584
7541,0.1465,0.1465
7542,0.1396,0.1396
7543,0.1357,0.1357
7544,0.1291,0.1291
7545,0.1153,0.1153
7546,0.1053,0.1053
7547,0.0916,0.0916
7548,0.0796,0.0796
7549,0.0792,0.0792
7550,0.0704,0.0704
7551,0.0621,0.0621
7552,0.0568,0.0568
7553,0.0631,0.0631
7554,0.0752,0.0752
7555,0.0845,0.0845
7556,0.0882,0.0882
7557,0.0903,0.0903
7558,0.0883,0.0883
7559,0.0866,0.0866
7560,0.0841,0.0841
7561,0.0885,0.0885
7562,0.0882,0.0882
7563,0.0914,0.0914
7564,0.094,0.094
7565,0.1006,0.1006
7566,0.1098,0.1098
7567,0.1289,0.1289
7568,0.1341,0.1341
7569,0.1361,0.1361
7570,0.1232,0.1232
7571,0.1065,0.1065
7572,0.0939,0.0939
7573,0.0873,0.0873
7574,0.0785,0.0785
7575,0.0754,0.0754
7576,0.075,0.075
7577,0.0727,0.0727
7578,0.0737,0.0737
7579,0.0761,0.0761
7580,0.069,0.069
7581,0.0608,0.0608
7582,0.0564,0.0564
7583,0.0496,0.0496
7584,0.0408,0.0408
7585,0.0322,0.0322
7586,0.0281,0.0281
7587,0.0261,0.0261
7588,0.0276,0.0276
7589,0.0277,0.0277
7590,0.029,0.029
7591,0.0332,0.0332
7592,0.0386,0.0386
7593,0.0467,0.0467
7594,0.0459,0.0459
7595,0.0436,0.0436
7596,0.0433,0.0433
7597,0.0405,0.0405
7598,0.0386,0.0386
7599,0.0378,0.0378
7600,0.047,0.047
7601,0.0649,0.0649
7602,0.0844,0.0844
7603,0.1052,0.1052
7604,0.1088,0.1088
7605,0.1084,0.1084
7606,0.1118,0.1118
7607,0.1135,0.1135
7608,0.1109,0.1109
7609,0.1172,0.1172
7610,0.1222,0.1222
7611,0.1261,0.1261
7612,0.1292,0.1292
7613,0.1303,0.1303
7614,0.1314,0.1314
7615,0.1301,0.1301
7616,0.125,0.125
7617,0.1219,0.1219
7618,0.1157,0.1157
7619,0.0974,0.0974
7620,0.085,0.085
7621,0.0806,0.0806
7622,0.0718,0.0718
7623,0.0622,0.0622
7624,0.0662,0.0662
7625,0.0892,0.0892
7626,0.1144,0.1144
7627,0.133,0.133
7628,0.1468,0.1468
7629,0.1518,0.1518
7630,0.1524,0.1524
7631,0.1601,0.1601
7632,0.1582,0.1582
7633,0.1464,0.1464
7634,0.143,0.143
7635,0.1525,0.1525
7636,0.1603,0.1603
7637,0.1618,0.1618
7638,0.1695,0.1695
7639,0.1754,0.1754
7640,0.1829,0.1829
7641,0.1862,0.1862
7642,0.1653,0.1653
7643,0.1348,0.1348
7644,0.121,0.121
7645,0.1216,0.1216
7646,0.1228,0.1228
7647,0.1158,0.1158
7648,0.1221,0.1221
7649,0.1482,0.1482
7650,0.1869,0.1869
7651,0.2252,0.2252
7652,0.2551,0.2551
7653,0.2893,0.2893
7654,0.3092,0.3092
7655,0.3131,0.3131
7656,0.3096,0.3096
7657,0.3001,0.3001
7658,0.2935,0.2935
7659,0.2908,0.2908
7660,0.2895,0.2895
7661,0.2895,0.2895
7662,0.3004,0.3004
7663,0.3236,0.3236
7664,0.332,0.332
7665,0.3396,0.3396
7666,0.3289,0.3289
7667,0.3335,0.3335
7668,0.3442,0.3442
7669,0.3432,0.3432
7670,0.3375,0.3375
7671,0.3376,0.3376
7672,0.335,0.335
7673,0.3287,0.3287
7674,0.3304,0.3304
7675,0.336,0.336
7676,0.3353,0.3353
7677,0.3275,0.3275
7678,0.3127,0.3127
7679,0.2894,0.2894
7680,0.2692,0.2692
7681,0.2382,0.2382
7682,0.2132,0.2132
7683,0.196,0.196
7684,0.1869,0.1869
7685,0.1791,0.1791
7686,0.1759,0.1759
7687,0.1833,0.1833
7688,0.197,0.197
7689,0.2173,0.2173
7690,0.2329,0.2329
7691,0.2504,0.2504
7692,0.2853,0.2853
7693,0.3267,0.3267
7694,0.3544,0.3544
7695,0.37,0.37
7696,0.3788,0.3788
7697,0.3945,0.3945
7698,0.406,0.406
7699,0.4297,0.4297
7700,0.4465,0.4465
7701,0.445,0.445
7702,0.4328,0.4328
7703,0.4129,0.4129
7704,0.4015,0.4015
7705,0.384,0.384
7706,0.3587,0.3587
7707,0.348,0.348
7708,0.34,0.34
7709,0.3421,0.3421
7710,0.3286,0.3286
7711,0.3407,0.3407
7712,0.3363,0.3363
7713,0.3278,0.3278
7714,0.3322,0.3322
7715,0.3584,0.3584
7716,0.3758,0.3758
7717,0.3944,0.3944
7718,0.4101,0.4101
7719,0.4187,0.4187
7720,0.4195,0.4195
7721,0.4398,0.4398
7722,0.4841,0.4841
7723,0.5095,0.5095
7724,0.5365,0.5365
7725,0.5739,0.5739
7726,0.6049,0.6049
7727,0.6046,0.6046
7728,0.608,0.608
7729,0.5931,0.5931
7730,0.5736,0.5736
7731,0.5475,0.5475
7732,0.5374,0.5374
7733,0.5302,0.5302
7734,0.5507,0.5507
7735,0.5597,0.5597
7736,0.545,0.545
7737,0.574,0.574
7738,0.5652,0.5652
7739,0.5659,0.5659
7740,0.552,0.552
7741,0.5378,0.5378
7742,0.5288,0.5288
7743,0.5036,0.5036
7744,0.4693,0.4693
7745,0.4651,0.4651
7746,0.4895,0.4895
7747,0.5069,0.5069
7748,0.5126,0.5126
7749,0.5115,0.5115
7750,0.5164,0.5164
7751,0.4931,0.4931
7752,0.4696,0.4696
7753,0.4496,0.4496
7754,0.4132,0.4132
7755,0.3624,0.3624
7756,0.3358,0.3358
7757,0.3302,0.3302
7758,0.3297,0.3297
7759,0.3358,0.3358
7760,0.3288,0.3288
7761,0.3199,0.3199
7762,0.3014,0.3014
7763,0.2809,0.2809
7764,0.275,0.275
7765,0.2907,0.2907
7766,0.2855,0.2855
7767,0.2757,0.2757
7768,0.2612,0.2612
7769,0.2608,0.2608
7770,0.2739,0.2739
7771,0.2998,0.2998
7772,0.3172,0.3172
7773,0.3279,0.3279
7774,0.3328,0.3328
7775,0.3204,0.3204
7776,0.3226,0.3226
7777,0.3276,0.3276
7778,0.3311,0.3311
7779,0.3488,0.3488
7780,0.3728,0.3728
7781,0.4075,0.4075
7782,0.447,0.447
7783,0.5046,0.5046
7784,0.5562,0.5562
7785,0.5937,0.5937
7786,0.6104,0.6104
7787,0.6161,0.6161
7788,0.6359,0.6359
7789,0.647,0.647
7790,0.6489,0.6489
7791,0.6599,0.6599
7792,0.6724,0.6724
7793,0.6814,0.6814
7794,0.6788,0.6788
7795,0.6563,0.6563
7796,0.6175,0.6175
7797,0.5692,0.5692
7798,0.5147,0.5147
7799,0.4734,0.4734
7800,0.4507,0.4507
7801,0.4192,0.4192
7802,0.404,0.404
7803,0.382,0.382
7804,0.3548,0.3548
7805,0.3373,0.3373
7806,0.3237,0.3237
7807,0.3303,0.3303
7808,0.3437,0.3437
7809,0.3431,0.3431
7810,0.3369,0.3369
7811,0.3133,0.3133
7812,0.281,0.281
7813,0.2522,0.2522
7814,0.2246,0.2246
7815,0.2218,0.2218
7816,0.2586,0.2586
7817,0.314,0.314
7818,0.3677,0.3677
7819,0.3802,0.3802
7820,0.3733,0.3733
7821,0.3503,0.3503
7822,0.3299,0.3299
7823,0.3146,0.3146
7824,0.3134,0.3134
7825,0.3262,0.3262
7826,0.3195,0.3195
7827,0.2949,0.2949
7828,0.2847,0.2847
7829,0.2893,0.2893
7830,0.2794,0.2794
7831,0.2698,0.2698
7832,0.2603,0.2603
7833,0.2476,0.2476
7834,0.2278,0.2278
7835,0.1988,0.1988
7836,0.1669,0.1669
7837,0.1338,0.1338
7838,0.0991,0.0991
7839,0.0775,0.0775
7840,0.0747,0.0747
7841,0.0943,0.0943
7842,0.1074,0.1074
7843,0.1178,0.1178
7844,0.1175,0.1175
7845,0.115,0.115
7846,0.1006,0.1006
7847,0.0834,0.0834
7848,0.0771,0.0771
7849,0.0707,0.0707
7850,0.0586,0.0586
7851,0.0428,0.0428
7852,0.0334,0.0334
7853,0.0315,0.0315
7854,0.0364,0.0364
7855,0.0435,0.0435
7856,0.049,0.049
7857,0.0594,0.0594
7858,0.0588,0.0588
7859,0.0539,0.0539
7860,0.0459,0.0459
7861,0.0336,0.0336
7862,0.0263,0.0263
7863,0.0248,0.0248
7864,0.0323,0.0323
7865,0.0486,0.0486
7866,0.0663,0.0663
7867,0.0823,0.0823
7868,0.0952,0.0952
7869,0.109,0.109
7870,0.1232,0.1232
7871,0.1303,0.1303
7872,0.1456,0.1456
7873,0.1693,0.1693
7874,0.1966,0.1966
7875,0.2181,0.2181
7876,0.2237,0.2237
7877,0.2256,0.2256
7878,0.2235,0.2235
7879,0.2178,0.2178
7880,0.2191,0.2191
7881,0.2274,0.2274
7882,0.2158,0.2158
7883,0.1693,0.1693
7884,0.1552,0.1552
7885,0.141,0.141
7886,0.132,0.132
7887,0.1359,0.1359
7888,0.1554,0.1554
7889,0.1922,0.1922
7890,0.1974,0.1974
7891,0.2356,0.2356
7892,0.2458,0.2458
7893,0.2447,0.2447
7894,0.2426,0.2426
7895,0.2273,0.2273
7896,0.2181,0.2181
7897,0.2091,0.2091
7898,0.2042,0.2042
7899,0.2019,0.2019
7900,0.2008,0.2008
7901,0.1978,0.1978
7902,0.196,0.196
7903,0.195,0.195
7904,0.1864,0.1864
7905,0.1754,0.1754
7906,0.1576,0.1576
7907,0.1404,0.1404
7908,0.1231,0.1231
7909,0.1104,0.1104
7910,0.0989,0.0989
7911,0.0916,0.0916
7912,0.0865,0.0865
7913,0.0858,0.0858
7914,0.0832,0.0832
7915,0.0738,0.0738
7916,0.064,0.064
7917,0.0575,0.0575
7918,0.0538,0.0538
7919,0.0504,0.0504
7920,0.0476,0.0476
7921,0.0426,0.0426
7922,0.0378,0.0378
7923,0.0319,0.0319
7924,0.0299,0.0299
7925,0.0316,0.0316
7926,0.0342,0.0342
7927,0.0348,0.0348
7928,0.0359,0.0359
7929,0.037,0.037
7930,0.0399,0.0399
7931,0.0432,0.0432
7932,0.0533,0.0533
7933,0.066,0.066
7934,0.0773,0.0773
7935,0.0901,0.0901
7936,0.0977,0.0977
7937,0.1151,0.1151
7938,0.1336,0.1336
7939,0.1552,0.1552
7940,0.1747,0.1747
7941,0.1881,0.1881
7942,0.2,0.2
7943,0.2206,0.2206
7944,0.2326,0.2326
7945,0.2397,0.2397
7946,0.2433,0.2433
7947,0.2414,0.2414
7948,0.2348,0.2348
7949,0.2262,0.2262
7950,0.2143,0.2143
7951,0.2117,0.2117
7952,0.2048,0.2048
7953,0.1973,0.1973
7954,0.1736,0.1736
7955,0.15,0.15
7956,0.1383,0.1383
7957,0.1465,0.1465
7958,0.1512,0.1512
7959,0.1578,0.1578
7960,0.1608,0.1608
7961,0.1861,0.1861
7962,0.2232,0.2232
7963,0.2516,0.2516
7964,0.285,0.285
7965,0.2925,0.2925
7966,0.2786,0.2786
7967,0.2769,0.2769
7968,0.2826,0.2826
7969,0.2878,0.2878
7970,0.2907,0.2907
7971,0.2871,0.2871
7972,0.2775,0.2775
7973,0.2696,0.2696
7974,0.2554,0.2554
7975,0.2468,0.2468
7976,0.2377,0.2377
7977,0.2198,0.2198
7978,0.1841,0.1841
7979,0.1443,0.1443
7980,0.1275,0.1275
7981,0.1235,0.1235
7982,0.1119,0.1119
7983,0.0986,0.0986
7984,0.0907,0.0907
7985,0.097,0.097
7986,0.1163,0.1163
7987,0.127,0.127
7988,0.1223,0.1223
7989,0.1162,0.1162
7990,0.1065,0.1065
7991,0.0976,0.0976
7992,0.0953,0.0953
7993,0.0974,0.0974
7994,0.1043,0.1043
7995,0.1159,0.1159
7996,0.1266,0.1266
7997,0.1379,0.1379
7998,0.1477,0.1477
7999,0.1575,0.1575
8000,0.1668,0.1668
8001,0.1736,0.1736
8002,0.1659,0.1659
8003,0.143,0.143
8004,0.1175,0.1175
8005,0.1046,0.1046
8006,0.0953,0.0953
8007,0.0925,0.0925
8008,0.1052,0.1052
8009,0.1376,0.1376
8010,0.1735,0.1735
8011,0.2036,0.2036
8012,0.221,0.221
8013,0.2361,0.2361
8014,0.2507,0.2507
8015,0.2576,0.2576
8016,0.273,0.273
8017,0.2911,0.2911
8018,0.3049,0.3049
8019,0.3174,0.3174
8020,0.326,0.326
8021,0.3308,0.3308
8022,0.3392,0.3392
8023,0.3575,0.3575
8024,0.368,0.368
8025,0.3693,0.3693
8026,0.3738,0.3738
8027,0.3573,0.3573
8028,0.3471,0.3471
8029,0.3474,0.3474
8030,0.3662,0.3662
8031,0.371,0.371
8032,0.3784,0.3784
8033,0.3978,0.3978
8034,0.4288,0.4288
8035,0.4548,0.4548
8036,0.4649,0.4649
8037,0.4636,0.4636
8038,0.4616,0.4616
8039,0.4582,0.4582
8040,0.4677,0.4677
8041,0.4694,0.4694
8042,0.4691,0.4691
8043,0.4756,0.4756
8044,0.4863,0.4863
8045,0.4951,0.4951
8046,0.5066,0.5066
8047,0.5284,0.5284
8048,0.5366,0.5366
8049,0.5359,0.5359
8050,0.5291,0.5291
8051,0.535,0.535
8052,0.5478,0.5478
8053,0.5555,0.5555
8054,0.5604,0.5604
8055,0.5652,0.5652
8056,0.5764,0.5764
8057,0.5893,0.5893
8058,0.597,0.597
8059,0.6158,0.6158
8060,0.6221,0.6221
8061,0.6249,0.6249
8062,0.6238,0.6238
8063,0.6061,0.6061
8064,0.6031,0.6031
8065,0.5854,0.5854
8066,0.5745,0.5745
8067,0.5584,0.5584
8068,0.5372,0.5372
8069,0.5058,0.5058
8070,0.4758,0.4758
8071,0.4312,0.4312
8072,0.3673,0.3673
8073,0.3048,0.3048
8074,0.241,0.241
8075,0.1913,0.1913
8076,0.1583,0.1583
8077,0.1395,0.1395
8078,0.1241,0.1241
8079,0.1051,0.1051
8080,0.0942,0.0942
8081,0.1007,0.1007
8082,0.1182,0.1182
8083,0.1254,0.1254
8084,0.1246,0.1246
8085,0.1188,0.1188
8086,0.1131,0.1131
8087,0.1074,0.1074
8088,0.0986,0.0986
8089,0.0871,0.0871
8090,0.0777,0.0777
8091,0.0698,0.0698
8092,0.0676,0.0676
8093,0.0657,0.0657
8094,0.064,0.064
8095,0.0589,0.0589
8096,0.0544,0.0544
8097,0.0514,0.0514
8098,0.0448,0.0448
8099,0.0353,0.0353
8100,0.0244,0.0244
8101,0.0203,0.0203
8102,0.0217,0.0217
8103,0.0254,0.0254
8104,0.0325,0.0325
8105,0.0479,0.0479
8106,0.0645,0.0645
8107,0.0772,0.0772
8108,0.0873,0.0873
8109,0.0869,0.0869
8110,0.0871,0.0871
8111,0.0882,0.0882
8112,0.0943,0.0943
8113,0.0925,0.0925
8114,0.0906,0.0906
8115,0.088,0.088
8116,0.086,0.086
8117,0.0853,0.0853
8118,0.0832,0.0832
8119,0.0793,0.0793
8120,0.0731,0.0731
8121,0.072,0.072
8122,0.068,0.068
8123,0.0602,0.0602
8124,0.0525,0.0525
8125,0.0452,0.0452
8126,0.0434,0.0434
8127,0.0464,0.0464
8128,0.0548,0.0548
8129,0.074,0.074
8130,0.1001,0.1001
8131,0.1134,0.1134
8132,0.1169,0.1169
8133,0.1189,0.1189
8134,0.1163,0.1163
8135,0.1103,0.1103
8136,0.1087,0.1087
8137,0.1039,0.1039
8138,0.0939,0.0939
8139,0.0861,0.0861
8140,0.0815,0.0815
8141,0.075,0.075
8142,0.0717,0.0717
8143,0.0695,0.0695
8144,0.0637,0.0637
8145,0.0608,0.0608
8146,0.0552,0.0552
8147,0.047,0.047
8148,0.0359,0.0359
8149,0.0255,0.0255
8150,0.0221,0.0221
8151,0.0258,0.0258
8152,0.034,0.034
8153,0.0454,0.0454
8154,0.0583,0.0583
8155,0.0688,0.0688
8156,0.0782,0.0782
8157,0.0831,0.0831
8158,0.0879,0.0879
8159,0.094,0.094
8160,0.0999,0.0999
8161,0.1056,0.1056
8162,0.1073,0.1073
8163,0.1026,0.1026
8164,0.0986,0.0986
8165,0.0947,0.0947
8166,0.0888,0.0888
8167,0.0854,0.0854
8168,0.0826,0.0826
8169,0.0754,0.0754
8170,0.0666,0.0666
8171,0.0591,0.0591
8172,0.0433,0.0433
8173,0.0354,0.0354
8174,0.0292,0.0292
8175,0.0232,0.0232
8176,0.0246,0.0246
8177,0.027,0.027
8178,0.0315,0.0315
8179,0.0349,0.0349
8180,0.0408,0.0408
8181,0.0426,0.0426
8182,0.0533,0.0533
8183,0.0686,0.0686
8184,0.0803,0.0803
8185,0.0878,0.0878
8186,0.0978,0.0978
8187,0.1062,0.1062
8188,0.117,0.117
8189,0.1326,0.1326
8190,0.1417,0.1417
8191,0.1512,0.1512
8192,0.1741,0.1741
8193,0.1902,0.1902
8194,0.2026,0.2026
8195,0.2083,0.2083
8196,0.1996,0.1996
8197,0.1933,0.1933
8198,0.1966,0.1966
8199,0.217,0.217
8200,0.2404,0.2404
8201,0.2789,0.2789
8202,0.3157,0.3157
8203,0.3464,0.3464
8204,0.373,0.373
8205,0.3997,0.3997
8206,0.4212,0.4212
8207,0.4237,0.4237
8208,0.4346,0.4346
8209,0.4388,0.4388
8210,0.44,0.44
8211,0.4439,0.4439
8212,0.4464,0.4464
8213,0.4462,0.4462
8214,0.4471,0.4471
8215,0.4604,0.4604
8216,0.4635,0.4635
8217,0.4523,0.4523
8218,0.4314,0.4314
8219,0.4084,0.4084
8220,0.3818,0.3818
8221,0.3603,0.3603
8222,0.3469,0.3469
8223,0.335,0.335
8224,0.3415,0.3415
8225,0.3587,0.3587
8226,0.3776,0.3776
8227,0.396,0.396
8228,0.4032,0.4032
8229,0.4201,0.4201
8230,0.4286,0.4286
8231,0.4184,0.4184
8232,0.41,0.41
8233,0.412,0.412
8234,0.4044,0.4044
8235,0.3832,0.3832
8236,0.3656,0.3656
8237,0.3588,0.3588
8238,0.3679,0.3679
8239,0.3706,0.3706
8240,0.3686,0.3686
8241,0.368,0.368
8242,0.3572,0.3572
8243,0.3464,0.3464
8244,0.3385,0.3385
8245,0.3308,0.3308
8246,0.3091,0.3091
8247,0.2927,0.2927
8248,0.2775,0.2775
8249,0.2778,0.2778
8250,0.2948,0.2948
8251,0.3107,0.3107
8252,0.3124,0.3124
8253,0.3174,0.3174
8254,0.3331,0.3331
8255,0.3405,0.3405
8256,0.3561,0.3561
8257,0.3738,0.3738
8258,0.3935,0.3935
8259,0.4006,0.4006
8260,0.4055,0.4055
8261,0.4132,0.4132
8262,0.4102,0.4102
8263,0.4136,0.4136
8264,0.4052,0.4052
8265,0.398,0.398
8266,0.3908,0.3908
8267,0.3812,0.3812
8268,0.3575,0.3575
8269,0.3366,0.3366
8270,0.3192,0.3192
8271,0.288,0.288
8272,0.2612,0.2612
8273,0.2538,0.2538
8274,0.2468,0.2468
8275,0.2467,0.2467
8276,0.2406,0.2406
8277,0.236,0.236
8278,0.2189,0.2189
8279,0.2128,0.2128
8280,0.2116,0.2116
8281,0.2162,0.2162
8282,0.2254,0.2254
8283,0.2514,0.2514
8284,0.303,0.303
8285,0.3648,0.3648
8286,0.4207,0.4207
8287,0.4702,0.4702
8288,0.4912,0.4912
8289,0.5102,0.5102
8290,0.5292,0.5292
8291,0.5386,0.5386
8292,0.539,0.539
8293,0.5382,0.5382
8294,0.5222,0.5222
8295,0.4964,0.4964
8296,0.4804,0.4804
8297,0.4746,0.4746
8298,0.4628,0.4628
8299,0.4616,0.4616
8300,0.4589,0.4589
8301,0.4569,0.4569
8302,0.4387,0.4387
8303,0.4202,0.4202
8304,0.4002,0.4002
8305,0.3892,0.3892
8306,0.3723,0.3723
8307,0.35,0.35
8308,0.3356,0.3356
8309,0.3112,0.3112
8310,0.2744,0.2744
8311,0.2363,0.2363
8312,0.2045,0.2045
8313,0.1715,0.1715
8314,0.1375,0.1375
8315,0.1048,0.1048
8316,0.083,0.083
8317,0.063,0.063
8318,0.0407,0.0407
8319,0.0291,0.0291
8320,0.0246,0.0246
8321,0.0268,0.0268
8322,0.0362,0.0362
8323,0.0458,0.0458
8324,0.0545,0.0545
8325,0.0659,0.0659
8326,0.0701,0.0701
8327,0.0703,0.0703
8328,0.0748,0.0748
8329,0.0814,0.0814
8330,0.0841,0.0841
8331,0.0857,0.0857
8332,0.0876,0.0876
8333,0.0886,0.0886
8334,0.0878,0.0878
8335,0.0903,0.0903
8336,0.0996,0.0996
8337,0.099,0.099
8338,0.097,0.097
8339,0.0885,0.0885
8340,0.0761,0.0761
8341,0.0676,0.0676
8342,0.0605,0.0605
8343,0.0569,0.0569
8344,0.0588,0.0588
8345,0.0686,0.0686
8346,0.0772,0.0772
8347,0.0832,0.0832
8348,0.0863,0.0863
8349,0.0857,0.0857
8350,0.0866,0.0866
8351,0.0866,0.0866
8352,0.0886,0.0886
8353,0.0919,0.0919
8354,0.0876,0.0876
8355,0.0841,0.0841
8356,0.0778,0.0778
8357,0.0712,0.0712
8358,0.0627,0.0627
8359,0.0546,0.0546
8360,0.0495,0.0495
8361,0.0438,0.0438
8362,0.0352,0.0352
8363,0.0265,0.0265
8364,0.0247,0.0247
8365,0.0222,0.0222
8366,0.0174,0.0174
8367,0.0161,0.0161
8368,0.0182,0.0182
8369,0.0238,0.0238
8370,0.0323,0.0323
8371,0.0377,0.0377
8372,0.0377,0.0377
8373,0.0382,0.0382
8374,0.0396,0.0396
8375,0.0422,0.0422
8376,0.0464,0.0464
8377,0.0519,0.0519
8378,0.0555,0.0555
8379,0.0553,0.0553
8380,0.0602,0.0602
8381,0.0684,0.0684
8382,0.0742,0.0742
8383,0.0774,0.0774
8384,0.085,0.085
8385,0.0995,0.0995
8386,0.1121,0.1121
8387,0.1236,0.1236
8388,0.1292,0.1292
8389,0.1296,0.1296
8390,0.1244,0.1244
8391,0.1315,0.1315
8392,0.1497,0.1497
8393,0.1727,0.1727
8394,0.187,0.187
8395,0.2002,0.2002
8396,0.2046,0.2046
8397,0.2034,0.2034
8398,0.196,0.196
8399,0.1935,0.1935
8400,0.2011,0.2011
8401,0.2,0.2
8402,0.1881,0.1881
8403,0.1817,0.1817
8404,0.1842,0.1842
8405,0.1831,0.1831
8406,0.1754,0.1754
8407,0.1652,0.1652
8408,0.1602,0.1602
8409,0.1536,0.1536
8410,0.1345,0.1345
8411,0.1082,0.1082
8412,0.083,0.083
8413,0.0627,0.0627
8414,0.0514,0.0514
8415,0.0455,0.0455
8416,0.0451,0.0451
8417,0.0573,0.0573
8418,0.0695,0.0695
8419,0.0743,0.0743
8420,0.0721,0.0721
8421,0.0676,0.0676
8422,0.0594,0.0594
8423,0.054,0.054
8424,0.0485,0.0485
8425,0.0431,0.0431
8426,0.042,0.042
8427,0.0456,0.0456
8428,0.0465,0.0465
8429,0.0452,0.0452
8430,0.042,0.042
8431,0.0407,0.0407
8432,0.0446,0.0446
8433,0.0472,0.0472
8434,0.0482,0.0482
8435,0.046,0.046
8436,0.0395,0.0395
8437,0.0323,0.0323
8438,0.0301,0.0301
8439,0.0304,0.0304
8440,0.0364,0.0364
8441,0.0488,0.0488
8442,0.0641,0.0641
8443,0.078,0.078
8444,0.0942,0.0942
8445,0.1126,0.1126
8446,0.1344,0.1344
8447,0.1446,0.1446
8448,0.1487,0.1487
8449,0.1558,0.1558
8450,0.1581,0.1581
8451,0.1664,0.1664
8452,0.1727,0.1727
8453,0.1757,0.1757
8454,0.1772,0.1772
8455,0.185,0.185
8456,0.1819,0.1819
8457,0.1775,0.1775
8458,0.1614,0.1614
8459,0.1426,0.1426
8460,0.1238,0.1238
8461,0.1079,0.1079
8462,0.0918,0.0918
8463,0.0751,0.0751
8464,0.0611,0.0611
8465,0.0496,0.0496
8466,0.0402,0.0402
8467,0.0334,0.0334
8468,0.0258,0.0258
8469,0.0175,0.0175
8470,0.0128,0.0128
8471,0.0098,0.0098
8472,0.0084,0.0084
8473,0.0085,0.0085
8474,0.0093,0.0093
8475,0.0115,0.0115
8476,0.0154,0.0154
8477,0.0195,0.0195
8478,0.0243,0.0243
8479,0.0317,0.0317
8480,0.0398,0.0398
8481,0.0463,0.0463
8482,0.0527,0.0527
8483,0.0625,0.0625
8484,0.0657,0.0657
8485,0.0669,0.0669
8486,0.0733,0.0733
8487,0.078,0.078
8488,0.0854,0.0854
8489,0.0933,0.0933
8490,0.0955,0.0955
8491,0.0903,0.0903
8492,0.0897,0.0897
8493,0.0906,0.0906
8494,0.0892,0.0892
8495,0.088,0.088
8496,0.0892,0.0892
8497,0.0934,0.0934
8498,0.1014,0.1014
8499,0.1092,0.1092
8500,0.1143,0.1143
8501,0.1144,0.1144
8502,0.1123,0.1123
8503,0.1129,0.1129
8504,0.1188,0.1188
8505,0.1201,0.1201
8506,0.1181,0.1181
8507,0.1096,0.1096
8508,0.1008,0.1008
8509,0.0943,0.0943
8510,0.1018,0.1018
8511,0.1117,0.1117
8512,0.1179,0.1179
8513,0.1307,0.1307
8514,0.1396,0.1396
8515,0.1407,0.1407
8516,0.1565,0.1565
8517,0.1579,0.1579
8518,0.1629,0.1629
8519,0.1737,0.1737
8520,0.1878,0.1878
8521,0.1841,0.1841
8522,0.1797,0.1797
8523,0.1785,0.1785
8524,0.164,0.164
8525,0.1631,0.1631
8526,0.1777,0.1777
8527,0.1976,0.1976
8528,0.2231,0.2231
8529,0.2273,0.2273
8530,0.2268,0.2268
8531,0.2175,0.2175
8532,0.2141,0.2141
8533,0.2052,0.2052
8534,0.2056,0.2056
8535,0.2028,0.2028
8536,0.2107,0.2107
8537,0.2383,0.2383
8538,0.263,0.263
8539,0.2694,0.2694
8540,0.2758,0.2758
8541,0.2694,0.2694
8542,0.2675,0.2675
8543,0.2538,0.2538
8544,0.2422,0.2422
8545,0.2294,0.2294
8546,0.2169,0.2169
8547,0.2077,0.2077
8548,0.2029,0.2029
8549,0.2076,0.2076
8550,0.2047,0.2047
8551,0.198,0.198
8552,0.1887,0.1887
8553,0.1835,0.1835
8554,0.174,0.174
8555,0.1551,0.1551
8556,0.1479,0.1479
8557,0.1395,0.1395
8558,0.1319,0.1319
8559,0.126,0.126
8560,0.1239,0.1239
8561,0.1325,0.1325
8562,0.1442,0.1442
8563,0.1582,0.1582
8564,0.1667,0.1667
8565,0.1879,0.1879
8566,0.2106,0.2106
8567,0.213,0.213
8568,0.2228,0.2228
8569,0.2275,0.2275
8570,0.2342,0.2342
8571,0.2465,0.2465
8572,0.2628,0.2628
8573,0.2742,0.2742
8574,0.273,0.273
8575,0.272,0.272
8576,0.2592,0.2592
8577,0.2443,0.2443
8578,0.2307,0.2307
8579,0.221,0.221
8580,0.2164,0.2164
8581,0.2202,0.2202
8582,0.2175,0.2175
8583,0.2101,0.2101
8584,0.2224,0.2224
8585,0.2523,0.2523
8586,0.2936,0.2936
8587,0.3269,0.3269
