utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics
2011-02-25T09:00:00Z,2011-02-25T10:00:00+0100,,71054,5712,34394,71575,43098
2011-02-25T10:00:00Z,2011-02-25T11:00:00+0100,,71451,5660,34025,71670,43625
2011-02-25T11:00:00Z,2011-02-25T12:00:00+0100,,70861,5555,33631,70817,43666
2011-02-25T12:00:00Z,2011-02-25T13:00:00+0100,,69416,5539,33293,68728,43409
2011-02-25T13:00:00Z,2011-02-25T14:00:00+0100,,64721,5451,31547,66697,42759
2011-02-25T14:00:00Z,2011-02-25T15:00:00+0100,,64467,5299,30642,64774,42495
2011-02-25T15:00:00Z,2011-02-25T16:00:00+0100,,64330,5284,30254,64067,42212
2011-02-25T16:00:00Z,2011-02-25T17:00:00+0100,,66193,5676,30398,65307,43258
2011-02-25T17:00:00Z,2011-02-25T18:00:00+0100,,70142,5769,31014,71418,45858
2011-02-25T18:00:00Z,2011-02-25T19:00:00+0100,,68925,5420,34258,70156,47452
2011-02-25T19:00:00Z,2011-02-25T20:00:00+0100,,64947,5044,35087,66215,45006
2011-02-25T20:00:00Z,2011-02-25T21:00:00+0100,,62155,4697,34509,63237,41930
2011-02-25T21:00:00Z,2011-02-25T22:00:00+0100,,60927,4305,32461,65820,38659
2011-02-25T22:00:00Z,2011-02-25T23:00:00+0100,,56964,3894,30148,64359,35727
2011-02-25T23:00:00Z,2011-02-26T00:00:00+0100,,53274,3626,27978,60009,33135
2011-02-26T00:00:00Z,2011-02-26T01:00:00+0100,,51175,3465,25792,59041,32889
2011-02-26T01:00:00Z,2011-02-26T02:00:00+0100,,49896,3405,24206,56632,31663
2011-02-26T02:00:00Z,2011-02-26T03:00:00+0100,,49172,3399,23449,54265,30078
2011-02-26T03:00:00Z,2011-02-26T04:00:00+0100,,49006,3463,23094,53326,28626
2011-02-26T04:00:00Z,2011-02-26T05:00:00+0100,,48244,3721,23122,54463,27405
2011-02-26T05:00:00Z,2011-02-26T06:00:00+0100,,47738,4431,23441,56312,27362
2011-02-26T06:00:00Z,2011-02-26T07:00:00+0100,,50182,5113,24502,57728,29225
2011-02-26T07:00:00Z,2011-02-26T08:00:00+0100,,52811,5348,25644,60607,31070
2011-02-26T08:00:00Z,2011-02-26T09:00:00+0100,,54717,5393,27776,62803,34760
2011-02-26T09:00:00Z,2011-02-26T10:00:00+0100,,54929,5427,29636,63269,37858
2011-02-26T10:00:00Z,2011-02-26T11:00:00+0100,,59946,5330,29690,64037,38857
2011-02-26T11:00:00Z,2011-02-26T12:00:00+0100,,58762,5134,29620,65213,39202
2011-02-26T12:00:00Z,2011-02-26T13:00:00+0100,,56686,5006,29591,62135,39130
2011-02-26T13:00:00Z,2011-02-26T14:00:00+0100,,55146,4821,28483,60027,38107
2011-02-26T14:00:00Z,2011-02-26T15:00:00+0100,,54495,4675,26944,58558,37327
2011-02-26T15:00:00Z,2011-02-26T16:00:00+0100,,54342,4731,26068,58054,36803
2011-02-26T16:00:00Z,2011-02-26T17:00:00+0100,,55980,5137,26068,59712,37754
2011-02-26T17:00:00Z,2011-02-26T18:00:00+0100,,60286,5378,27201,65898,40636
2011-02-26T18:00:00Z,2011-02-26T19:00:00+0100,,58943,5016,30430,65614,43448
2011-02-26T19:00:00Z,2011-02-26T20:00:00+0100,,54827,4595,31719,62523,42020
2011-02-26T20:00:00Z,2011-02-26T21:00:00+0100,,53262,4328,31658,60316,39426
2011-02-26T21:00:00Z,2011-02-26T22:00:00+0100,,53415,4035,30501,63883,36731
2011-02-26T22:00:00Z,2011-02-26T23:00:00+0100,,50181,3713,28524,63238,34320
2011-02-26T23:00:00Z,2011-02-27T00:00:00+0100,,46277,3468,26020,59499,32232
2011-02-27T00:00:00Z,2011-02-27T01:00:00+0100,,44055,3296,23767,59017,32048
2011-02-27T01:00:00Z,2011-02-27T02:00:00+0100,,42802,3218,22072,56871,30879
2011-02-27T02:00:00Z,2011-02-27T03:00:00+0100,,42050,3181,21056,54284,29561
2011-02-27T03:00:00Z,2011-02-27T04:00:00+0100,,41865,3199,20833,53184,28333
2011-02-27T04:00:00Z,2011-02-27T05:00:00+0100,,41212,3281,20834,53664,27097
2011-02-27T05:00:00Z,2011-02-27T06:00:00+0100,,39600,3483,21061,54562,27034
2011-02-27T06:00:00Z,2011-02-27T07:00:00+0100,,40717,3753,21339,54956,27645
2011-02-27T07:00:00Z,2011-02-27T08:00:00+0100,,44283,4107,21553,57759,28178
2011-02-27T08:00:00Z,2011-02-27T09:00:00+0100,,48269,4371,23359,59531,31257
2011-02-27T09:00:00Z,2011-02-27T10:00:00+0100,,50953,4500,25115,60769,34814
2011-02-27T10:00:00Z,2011-02-27T11:00:00+0100,,53655,4506,25760,61644,37260
2011-02-27T11:00:00Z,2011-02-27T12:00:00+0100,,52935,4445,25703,62927,38495
2011-02-27T12:00:00Z,2011-02-27T13:00:00+0100,,50731,4388,26047,59505,39296
2011-02-27T13:00:00Z,2011-02-27T14:00:00+0100,,49601,4347,25596,57216,39261
2011-02-27T14:00:00Z,2011-02-27T15:00:00+0100,,48638,4325,24413,55596,39031
2011-02-27T15:00:00Z,2011-02-27T16:00:00+0100,,48914,4427,23581,55181,38961
2011-02-27T16:00:00Z,2011-02-27T17:00:00+0100,,51293,4827,23315,57465,39587
2011-02-27T17:00:00Z,2011-02-27T18:00:00+0100,,56298,5004,24691,65405,41887
2011-02-27T18:00:00Z,2011-02-27T19:00:00+0100,,56111,4634,28426,67342,44686
2011-02-27T19:00:00Z,2011-02-27T20:00:00+0100,,53382,4336,30658,65394,43046
2011-02-27T20:00:00Z,2011-02-27T21:00:00+0100,,52343,4074,31192,63261,41445
2011-02-27T21:00:00Z,2011-02-27T22:00:00+0100,,53170,3831,30419,65910,38580
2011-02-27T22:00:00Z,2011-02-27T23:00:00+0100,,50073,3559,28185,64978,35168
2011-02-27T23:00:00Z,2011-02-28T00:00:00+0100,,47140,3357,25674,61443,31790
2011-02-28T00:00:00Z,2011-02-28T01:00:00+0100,,45820,3196,23517,61485,31666
2011-02-28T01:00:00Z,2011-02-28T02:00:00+0100,,45272,3104,22260,59942,31285
2011-02-28T02:00:00Z,2011-02-28T03:00:00+0100,,45663,3064,21803,58063,30614
2011-02-28T03:00:00Z,2011-02-28T04:00:00+0100,,47356,3071,21680,58771,29759
2011-02-28T04:00:00Z,2011-02-28T05:00:00+0100,,50683,3133,22381,62871,28954
2011-02-28T05:00:00Z,2011-02-28T06:00:00+0100,,59112,3297,25108,68018,30219
2011-02-28T06:00:00Z,2011-02-28T07:00:00+0100,,65370,3479,29286,70510,35730
2011-02-28T07:00:00Z,2011-02-28T08:00:00+0100,,67889,3775,32073,72460,41902
2011-02-28T08:00:00Z,2011-02-28T09:00:00+0100,,68125,3980,33763,72574,44894
2011-02-28T09:00:00Z,2011-02-28T10:00:00+0100,,68892,4073,34888,72665,46351
2011-02-28T10:00:00Z,2011-02-28T11:00:00+0100,,69787,4094,35037,73557,47068
2011-02-28T11:00:00Z,2011-02-28T12:00:00+0100,,69344,4031,34698,73773,47677
2011-02-28T12:00:00Z,2011-02-28T13:00:00+0100,,68500,3989,34542,72873,47769
2011-02-28T13:00:00Z,2011-02-28T14:00:00+0100,,67699,3983,33203,71215,47578
2011-02-28T14:00:00Z,2011-02-28T15:00:00+0100,,66824,4020,32408,69987,47738
2011-02-28T15:00:00Z,2011-02-28T16:00:00+0100,,64953,4178,32000,69616,47825
2011-02-28T16:00:00Z,2011-02-28T17:00:00+0100,,65523,4747,31959,70823,49291
2011-02-28T17:00:00Z,2011-02-28T18:00:00+0100,,69493,5017,32812,77082,51182
2011-02-28T18:00:00Z,2011-02-28T19:00:00+0100,,69621,4778,35909,75828,52424
2011-02-28T19:00:00Z,2011-02-28T20:00:00+0100,,65877,4453,37014,71614,50465
2011-02-28T20:00:00Z,2011-02-28T21:00:00+0100,,62401,4223,36483,68129,47493
2011-02-28T21:00:00Z,2011-02-28T22:00:00+0100,,60076,3951,34249,70225,43471
2011-02-28T22:00:00Z,2011-02-28T23:00:00+0100,,55087,3624,31114,68648,39026
2011-02-28T23:00:00Z,2011-03-01T00:00:00+0100,,51743,3592,28386,64573,34844
2011-03-01T00:00:00Z,2011-03-01T01:00:00+0100,,49905,3446,26171,66347,34422
2011-03-01T01:00:00Z,2011-03-01T02:00:00+0100,,48995,3394,24769,64329,33715
2011-03-01T02:00:00Z,2011-03-01T03:00:00+0100,,49298,3407,24445,62243,32963
2011-03-01T03:00:00Z,2011-03-01T04:00:00+0100,,51002,3502,24329,62288,32243
2011-03-01T04:00:00Z,2011-03-01T05:00:00+0100,,53545,3787,25092,65849,31155
2011-03-01T05:00:00Z,2011-03-01T06:00:00+0100,,60703,4522,27743,71316,32089
2011-03-01T06:00:00Z,2011-03-01T07:00:00+0100,,65701,5189,32258,74637,37361
2011-03-01T07:00:00Z,2011-03-01T08:00:00+0100,,67298,5419,35374,76559,43443
2011-03-01T08:00:00Z,2011-03-01T09:00:00+0100,,67566,5478,36370,77002,45682
2011-03-01T09:00:00Z,2011-03-01T10:00:00+0100,,68208,5550,37311,76584,46902
2011-03-01T10:00:00Z,2011-03-01T11:00:00+0100,,68653,5527,37265,76642,47120
2011-03-01T11:00:00Z,2011-03-01T12:00:00+0100,,67849,5424,37091,75832,47210
2011-03-01T12:00:00Z,2011-03-01T13:00:00+0100,,67458,5442,36646,74288,47193
2011-03-01T13:00:00Z,2011-03-01T14:00:00+0100,,66147,5316,35109,72678,46944
2011-03-01T14:00:00Z,2011-03-01T15:00:00+0100,,64751,5155,34495,71227,46783
2011-03-01T15:00:00Z,2011-03-01T16:00:00+0100,,64217,5131,34384,70694,46757
2011-03-01T16:00:00Z,2011-03-01T17:00:00+0100,,65805,5516,34675,71935,48332
2011-03-01T17:00:00Z,2011-03-01T18:00:00+0100,,70355,5627,35329,79053,50246
2011-03-01T18:00:00Z,2011-03-01T19:00:00+0100,,70473,5327,38859,77916,52128
2011-03-01T19:00:00Z,2011-03-01T20:00:00+0100,,66893,4968,40003,73307,50655
2011-03-01T20:00:00Z,2011-03-01T21:00:00+0100,,63531,4674,38727,69563,47609
2011-03-01T21:00:00Z,2011-03-01T22:00:00+0100,,61357,4315,36018,71831,43713
2011-03-01T22:00:00Z,2011-03-01T23:00:00+0100,,56352,3903,32715,70572,39054
2011-03-01T23:00:00Z,2011-03-02T00:00:00+0100,,53199,3619,29376,66307,35036
2011-03-02T00:00:00Z,2011-03-02T01:00:00+0100,,51139,3468,26843,66707,34580
2011-03-02T01:00:00Z,2011-03-02T02:00:00+0100,,50504,3411,25561,64774,33965
2011-03-02T02:00:00Z,2011-03-02T03:00:00+0100,,51075,3430,25052,62809,33201
2011-03-02T03:00:00Z,2011-03-02T04:00:00+0100,,52180,3509,24953,62999,32282
2011-03-02T04:00:00Z,2011-03-02T05:00:00+0100,,54953,3799,25665,66495,31370
2011-03-02T05:00:00Z,2011-03-02T06:00:00+0100,,61755,4524,28248,72084,32374
2011-03-02T06:00:00Z,2011-03-02T07:00:00+0100,,66393,5202,32918,75629,37847
2011-03-02T07:00:00Z,2011-03-02T08:00:00+0100,,67909,5466,36342,78201,43938
2011-03-02T08:00:00Z,2011-03-02T09:00:00+0100,,67662,5516,37621,78959,46231
2011-03-02T09:00:00Z,2011-03-02T10:00:00+0100,,68238,5592,38664,78462,47356
2011-03-02T10:00:00Z,2011-03-02T11:00:00+0100,,68971,5548,38611,78566,47521
2011-03-02T11:00:00Z,2011-03-02T12:00:00+0100,,68059,5439,38387,77306,47525
2011-03-02T12:00:00Z,2011-03-02T13:00:00+0100,,67262,5420,37988,75696,47156
2011-03-02T13:00:00Z,2011-03-02T14:00:00+0100,,66035,5344,36439,73307,46349
2011-03-02T14:00:00Z,2011-03-02T15:00:00+0100,,65269,5199,35952,71394,45679
2011-03-02T15:00:00Z,2011-03-02T16:00:00+0100,,64333,5190,35605,70765,45326
2011-03-02T16:00:00Z,2011-03-02T17:00:00+0100,,65494,5564,35634,71874,46535
2011-03-02T17:00:00Z,2011-03-02T18:00:00+0100,,69679,5649,36303,78966,48839
2011-03-02T18:00:00Z,2011-03-02T19:00:00+0100,,70277,5344,39161,78545,52199
2011-03-02T19:00:00Z,2011-03-02T20:00:00+0100,,66893,4996,40156,74265,50709
2011-03-02T20:00:00Z,2011-03-02T21:00:00+0100,,63747,4672,38909,70757,47826
2011-03-02T21:00:00Z,2011-03-02T22:00:00+0100,,61388,4299,36643,73136,44129
2011-03-02T22:00:00Z,2011-03-02T23:00:00+0100,,56770,3873,33496,71807,39598
2011-03-02T23:00:00Z,2011-03-03T00:00:00+0100,,53343,3598,30240,68016,35463
2011-03-03T00:00:00Z,2011-03-03T01:00:00+0100,,51427,3469,27514,68059,35059
2011-03-03T01:00:00Z,2011-03-03T02:00:00+0100,,50625,3414,25987,66319,34497
2011-03-03T02:00:00Z,2011-03-03T03:00:00+0100,,51005,3434,25422,64276,33805
2011-03-03T03:00:00Z,2011-03-03T04:00:00+0100,,52148,3519,25283,64602,32965
2011-03-03T04:00:00Z,2011-03-03T05:00:00+0100,,55029,3804,25972,68015,32109
2011-03-03T05:00:00Z,2011-03-03T06:00:00+0100,,61872,4533,28670,72924,32920
2011-03-03T06:00:00Z,2011-03-03T07:00:00+0100,,66028,5203,33328,75228,38297
2011-03-03T07:00:00Z,2011-03-03T08:00:00+0100,,67537,5454,36875,76722,44078
2011-03-03T08:00:00Z,2011-03-03T09:00:00+0100,,67404,5515,38514,76621,46601
2011-03-03T09:00:00Z,2011-03-03T10:00:00+0100,,67916,5601,39529,75184,48118
2011-03-03T10:00:00Z,2011-03-03T11:00:00+0100,,68499,5565,39192,74621,48412
2011-03-03T11:00:00Z,2011-03-03T12:00:00+0100,,68022,5450,39109,73497,48453
2011-03-03T12:00:00Z,2011-03-03T13:00:00+0100,,67027,5451,38847,71700,48206
2011-03-03T13:00:00Z,2011-03-03T14:00:00+0100,,65994,5362,37263,69211,47620
2011-03-03T14:00:00Z,2011-03-03T15:00:00+0100,,65153,5194,36998,67747,47239
2011-03-03T15:00:00Z,2011-03-03T16:00:00+0100,,63730,5178,36844,67102,46820
2011-03-03T16:00:00Z,2011-03-03T17:00:00+0100,,65000,5468,36833,68543,48141
2011-03-03T17:00:00Z,2011-03-03T18:00:00+0100,,69174,5612,37594,76102,50005
2011-03-03T18:00:00Z,2011-03-03T19:00:00+0100,,69971,5367,40246,76526,52449
2011-03-03T19:00:00Z,2011-03-03T20:00:00+0100,,66026,4960,41050,72348,50938
2011-03-03T20:00:00Z,2011-03-03T21:00:00+0100,,63127,4665,39731,69244,48012
2011-03-03T21:00:00Z,2011-03-03T22:00:00+0100,,61327,4295,37397,71744,43969
2011-03-03T22:00:00Z,2011-03-03T23:00:00+0100,,57215,3884,33904,70662,39479
2011-03-03T23:00:00Z,2011-03-04T00:00:00+0100,,54000,3595,30510,67038,35438
2011-03-04T00:00:00Z,2011-03-04T01:00:00+0100,,51910,3451,27975,68754,35079
2011-03-04T01:00:00Z,2011-03-04T02:00:00+0100,,50822,3388,26478,66926,34350
2011-03-04T02:00:00Z,2011-03-04T03:00:00+0100,,50939,3396,25722,64924,33662
2011-03-04T03:00:00Z,2011-03-04T04:00:00+0100,,51314,3476,25498,65016,32835
2011-03-04T04:00:00Z,2011-03-04T05:00:00+0100,,54067,3764,26083,68467,31812
2011-03-04T05:00:00Z,2011-03-04T06:00:00+0100,,60782,4445,28762,74223,32810
2011-03-04T06:00:00Z,2011-03-04T07:00:00+0100,,64994,5137,33348,77139,37966
2011-03-04T07:00:00Z,2011-03-04T08:00:00+0100,,66922,5387,36858,78891,43657
2011-03-04T08:00:00Z,2011-03-04T09:00:00+0100,,67281,5419,38793,78370,46188
2011-03-04T09:00:00Z,2011-03-04T10:00:00+0100,,68055,5457,40186,76406,47423
2011-03-04T10:00:00Z,2011-03-04T11:00:00+0100,,68372,5366,40205,75011,47557
2011-03-04T11:00:00Z,2011-03-04T12:00:00+0100,,67630,5180,40136,73376,47182
2011-03-04T12:00:00Z,2011-03-04T13:00:00+0100,,65935,5080,39661,70707,46608
2011-03-04T13:00:00Z,2011-03-04T14:00:00+0100,,64396,4868,37925,67905,45684
2011-03-04T14:00:00Z,2011-03-04T15:00:00+0100,,63414,4700,36981,65595,44841
2011-03-04T15:00:00Z,2011-03-04T16:00:00+0100,,62406,4684,36354,64380,44070
2011-03-04T16:00:00Z,2011-03-04T17:00:00+0100,,63287,5014,36276,66049,44965
2011-03-04T17:00:00Z,2011-03-04T18:00:00+0100,,67098,5333,36626,73235,46640
2011-03-04T18:00:00Z,2011-03-04T19:00:00+0100,,67602,5052,38829,73856,50057
2011-03-04T19:00:00Z,2011-03-04T20:00:00+0100,,63926,4641,39358,70360,48416
2011-03-04T20:00:00Z,2011-03-04T21:00:00+0100,,60720,4341,38222,67741,45287
2011-03-04T21:00:00Z,2011-03-04T22:00:00+0100,,59572,4060,36268,70422,41711
2011-03-04T22:00:00Z,2011-03-04T23:00:00+0100,,56010,3752,33597,69456,38171
2011-03-04T23:00:00Z,2011-03-05T00:00:00+0100,,52572,3473,30734,65466,35155
2011-03-05T00:00:00Z,2011-03-05T01:00:00+0100,,50466,3296,28174,65330,34919
2011-03-05T01:00:00Z,2011-03-05T02:00:00+0100,,49238,3203,26166,63129,34046
2011-03-05T02:00:00Z,2011-03-05T03:00:00+0100,,48628,3164,25026,60826,32945
2011-03-05T03:00:00Z,2011-03-05T04:00:00+0100,,48550,3187,24528,60222,31715
2011-03-05T04:00:00Z,2011-03-05T05:00:00+0100,,47708,3269,24118,61476,30360
2011-03-05T05:00:00Z,2011-03-05T06:00:00+0100,,47123,3464,24421,63742,30218
2011-03-05T06:00:00Z,2011-03-05T07:00:00+0100,,49282,3729,25582,65266,31910
2011-03-05T07:00:00Z,2011-03-05T08:00:00+0100,,52789,4059,27066,67956,34002
2011-03-05T08:00:00Z,2011-03-05T09:00:00+0100,,56221,4220,29938,68452,38142
2011-03-05T09:00:00Z,2011-03-05T10:00:00+0100,,57687,4293,32350,66880,41288
2011-03-05T10:00:00Z,2011-03-05T11:00:00+0100,,58521,4248,32698,65759,42291
2011-03-05T11:00:00Z,2011-03-05T12:00:00+0100,,57016,4157,32211,65722,42406
2011-03-05T12:00:00Z,2011-03-05T13:00:00+0100,,54962,4074,32061,61956,42086
2011-03-05T13:00:00Z,2011-03-05T14:00:00+0100,,53212,4006,31053,59238,41049
2011-03-05T14:00:00Z,2011-03-05T15:00:00+0100,,52431,3941,30219,57207,40140
2011-03-05T15:00:00Z,2011-03-05T16:00:00+0100,,52263,4023,29284,56477,39778
2011-03-05T16:00:00Z,2011-03-05T17:00:00+0100,,54257,4394,28826,58566,40660
2011-03-05T17:00:00Z,2011-03-05T18:00:00+0100,,58473,4721,29509,66397,43414
2011-03-05T18:00:00Z,2011-03-05T19:00:00+0100,,58716,4498,32409,68198,45839
2011-03-05T19:00:00Z,2011-03-05T20:00:00+0100,,55127,4215,33825,65216,44062
2011-03-05T20:00:00Z,2011-03-05T21:00:00+0100,,52720,3973,33778,63286,41248
2011-03-05T21:00:00Z,2011-03-05T22:00:00+0100,,52758,3739,32927,67153,38327
2011-03-05T22:00:00Z,2011-03-05T23:00:00+0100,,49348,3498,30968,66627,35928
2011-03-05T23:00:00Z,2011-03-06T00:00:00+0100,,46210,3266,28177,63200,33665
2011-03-06T00:00:00Z,2011-03-06T01:00:00+0100,,43736,3132,25684,63083,33608
2011-03-06T01:00:00Z,2011-03-06T02:00:00+0100,,42864,3058,23981,60924,32490
2011-03-06T02:00:00Z,2011-03-06T03:00:00+0100,,42459,3039,22873,58345,31204
2011-03-06T03:00:00Z,2011-03-06T04:00:00+0100,,42665,3064,22475,57435,30075
2011-03-06T04:00:00Z,2011-03-06T05:00:00+0100,,41837,3152,22440,57880,28786
2011-03-06T05:00:00Z,2011-03-06T06:00:00+0100,,39774,3293,22639,58871,28324
2011-03-06T06:00:00Z,2011-03-06T07:00:00+0100,,40816,3503,22855,59321,28867
2011-03-06T07:00:00Z,2011-03-06T08:00:00+0100,,44535,3798,23066,61758,29556
2011-03-06T08:00:00Z,2011-03-06T09:00:00+0100,,47818,3995,25162,62865,32804
2011-03-06T09:00:00Z,2011-03-06T10:00:00+0100,,49876,4062,27377,62586,36642
2011-03-06T10:00:00Z,2011-03-06T11:00:00+0100,,52357,4053,27988,62068,38900
2011-03-06T11:00:00Z,2011-03-06T12:00:00+0100,,50551,3991,27783,62264,40152
2011-03-06T12:00:00Z,2011-03-06T13:00:00+0100,,47620,3913,28081,58157,40607
2011-03-06T13:00:00Z,2011-03-06T14:00:00+0100,,46150,3848,27965,54874,39673
2011-03-06T14:00:00Z,2011-03-06T15:00:00+0100,,45443,3802,26763,52849,38909
2011-03-06T15:00:00Z,2011-03-06T16:00:00+0100,,45657,3901,25923,52249,38519
2011-03-06T16:00:00Z,2011-03-06T17:00:00+0100,,48173,4333,25536,54556,39419
2011-03-06T17:00:00Z,2011-03-06T18:00:00+0100,,53800,4737,26640,63256,41535
2011-03-06T18:00:00Z,2011-03-06T19:00:00+0100,,55754,4618,30367,67244,45488
2011-03-06T19:00:00Z,2011-03-06T20:00:00+0100,,53516,4354,32775,65643,44763
2011-03-06T20:00:00Z,2011-03-06T21:00:00+0100,,52697,4128,33218,63602,42857
2011-03-06T21:00:00Z,2011-03-06T22:00:00+0100,,53881,3805,32420,66679,39473
2011-03-06T22:00:00Z,2011-03-06T23:00:00+0100,,51105,3510,30064,65646,36084
2011-03-06T23:00:00Z,2011-03-07T00:00:00+0100,,48440,3324,26819,62458,32581
2011-03-07T00:00:00Z,2011-03-07T01:00:00+0100,,46982,3225,24476,63005,32660
2011-03-07T01:00:00Z,2011-03-07T02:00:00+0100,,46301,3210,23221,61504,32404
2011-03-07T02:00:00Z,2011-03-07T03:00:00+0100,,46540,3229,22564,59805,31830
2011-03-07T03:00:00Z,2011-03-07T04:00:00+0100,,47675,3331,22540,60711,31003
2011-03-07T04:00:00Z,2011-03-07T05:00:00+0100,,50214,3638,23328,65366,30225
2011-03-07T05:00:00Z,2011-03-07T06:00:00+0100,,55937,4389,26352,72017,31383
2011-03-07T06:00:00Z,2011-03-07T07:00:00+0100,,60611,4957,30500,75075,36850
2011-03-07T07:00:00Z,2011-03-07T08:00:00+0100,,62634,5157,33774,75873,42829
2011-03-07T08:00:00Z,2011-03-07T09:00:00+0100,,63294,5183,35586,74999,45297
2011-03-07T09:00:00Z,2011-03-07T10:00:00+0100,,64499,5240,36630,73375,46674
2011-03-07T10:00:00Z,2011-03-07T11:00:00+0100,,65919,5206,36297,72274,46597
2011-03-07T11:00:00Z,2011-03-07T12:00:00+0100,,65399,5089,35588,71271,46449
2011-03-07T12:00:00Z,2011-03-07T13:00:00+0100,,63675,5090,35018,69086,46026
2011-03-07T13:00:00Z,2011-03-07T14:00:00+0100,,62112,4990,33391,66164,45120
2011-03-07T14:00:00Z,2011-03-07T15:00:00+0100,,61095,4783,32842,64197,44446
2011-03-07T15:00:00Z,2011-03-07T16:00:00+0100,,60724,4744,32440,63248,44171
2011-03-07T16:00:00Z,2011-03-07T17:00:00+0100,,62034,5064,32500,64494,45377
2011-03-07T17:00:00Z,2011-03-07T18:00:00+0100,,66036,5272,33206,72506,47107
2011-03-07T18:00:00Z,2011-03-07T19:00:00+0100,,67734,5139,36426,74414,50945
2011-03-07T19:00:00Z,2011-03-07T20:00:00+0100,,64201,4781,37919,70262,50061
2011-03-07T20:00:00Z,2011-03-07T21:00:00+0100,,61349,4498,37054,66866,46854
2011-03-07T21:00:00Z,2011-03-07T22:00:00+0100,,59758,4110,34583,69471,42938
2011-03-07T22:00:00Z,2011-03-07T23:00:00+0100,,55533,3703,31280,68460,38555
2011-03-07T23:00:00Z,2011-03-08T00:00:00+0100,,52097,3445,28070,64753,34573
2011-03-08T00:00:00Z,2011-03-08T01:00:00+0100,,50247,3340,25885,65057,34362
2011-03-08T01:00:00Z,2011-03-08T02:00:00+0100,,49478,3298,24741,63434,33794
2011-03-08T02:00:00Z,2011-03-08T03:00:00+0100,,49516,3318,24100,61420,33085
2011-03-08T03:00:00Z,2011-03-08T04:00:00+0100,,50777,3416,23838,61798,32422
2011-03-08T04:00:00Z,2011-03-08T05:00:00+0100,,53135,3713,24577,65869,31363
2011-03-08T05:00:00Z,2011-03-08T06:00:00+0100,,58844,4445,27048,72904,32650
2011-03-08T06:00:00Z,2011-03-08T07:00:00+0100,,62647,5018,31261,75529,37583
2011-03-08T07:00:00Z,2011-03-08T08:00:00+0100,,64402,5184,34603,75887,43355
2011-03-08T08:00:00Z,2011-03-08T09:00:00+0100,,65072,5231,36643,74699,45304
2011-03-08T09:00:00Z,2011-03-08T10:00:00+0100,,66450,5257,37825,72616,46168
2011-03-08T10:00:00Z,2011-03-08T11:00:00+0100,,67378,5173,38029,71392,45933
2011-03-08T11:00:00Z,2011-03-08T12:00:00+0100,,66721,5050,37827,70040,45695
2011-03-08T12:00:00Z,2011-03-08T13:00:00+0100,,65272,5037,37603,67847,45010
2011-03-08T13:00:00Z,2011-03-08T14:00:00+0100,,63354,4946,35889,65169,43977
2011-03-08T14:00:00Z,2011-03-08T15:00:00+0100,,62517,4742,35722,63108,43438
2011-03-08T15:00:00Z,2011-03-08T16:00:00+0100,,61735,4693,35286,62103,43316
2011-03-08T16:00:00Z,2011-03-08T17:00:00+0100,,62641,5041,35323,63366,44766
2011-03-08T17:00:00Z,2011-03-08T18:00:00+0100,,66942,5200,35816,70636,46695
2011-03-08T18:00:00Z,2011-03-08T19:00:00+0100,,68419,5105,38166,72121,50137
2011-03-08T19:00:00Z,2011-03-08T20:00:00+0100,,64879,4823,39283,68070,48751
2011-03-08T20:00:00Z,2011-03-08T21:00:00+0100,,61593,4493,37919,64958,45921
2011-03-08T21:00:00Z,2011-03-08T22:00:00+0100,,59521,4091,35487,67032,41921
2011-03-08T22:00:00Z,2011-03-08T23:00:00+0100,,55008,3706,32349,66005,37535
2011-03-08T23:00:00Z,2011-03-09T00:00:00+0100,,51637,3426,29122,62153,33324
2011-03-09T00:00:00Z,2011-03-09T01:00:00+0100,,49486,3313,26810,62083,32820
2011-03-09T01:00:00Z,2011-03-09T02:00:00+0100,,48498,3275,25568,60135,32202
2011-03-09T02:00:00Z,2011-03-09T03:00:00+0100,,48821,3301,25179,58263,31498
2011-03-09T03:00:00Z,2011-03-09T04:00:00+0100,,50026,3389,25052,58570,30374
2011-03-09T04:00:00Z,2011-03-09T05:00:00+0100,,52753,3676,25620,62151,29494
2011-03-09T05:00:00Z,2011-03-09T06:00:00+0100,,58854,4384,28334,68514,30744
2011-03-09T06:00:00Z,2011-03-09T07:00:00+0100,,64174,5042,32429,71481,35933
2011-03-09T07:00:00Z,2011-03-09T08:00:00+0100,,66538,5309,36031,72871,41450
2011-03-09T08:00:00Z,2011-03-09T09:00:00+0100,,67012,5371,38095,72457,43256
2011-03-09T09:00:00Z,2011-03-09T10:00:00+0100,,67840,5462,39318,70869,44283
2011-03-09T10:00:00Z,2011-03-09T11:00:00+0100,,69775,5453,39369,70652,44413
2011-03-09T11:00:00Z,2011-03-09T12:00:00+0100,,69819,5392,38920,69778,44743
2011-03-09T12:00:00Z,2011-03-09T13:00:00+0100,,69136,5415,38234,67591,44728
2011-03-09T13:00:00Z,2011-03-09T14:00:00+0100,,68170,5302,36245,65518,44324
2011-03-09T14:00:00Z,2011-03-09T15:00:00+0100,,67197,5101,35744,63491,44260
2011-03-09T15:00:00Z,2011-03-09T16:00:00+0100,,65568,5068,35089,62738,44243
